machine_id,machine_type,temperature,vibration,rpm,current,operating_hours,machine_age,previous_failures,failure,failure_cost
M0523,Compressor,72.1688008381983,2.2696072638229783,1506.8166278842275,14.673911060609267,7123,1,3,0,282783
M0524,CNC,73.41407290773078,1.858454521645608,1417.8830690921448,12.012689576982455,8647,2,1,0,339176
M0525,Loom,61.429237959680094,4.79656951422573,1551.6124930259793,13.856658894069461,14105,14,3,1,198430
M0526,Compressor,81.50848175973942,4.591597863340833,1194.7327095578205,16.915079196812822,2174,4,2,0,373854
M0527,Loom,63.19933295560968,4.812014995866734,1438.1086839710476,13.143928836794354,2164,12,1,1,407470
M0528,Motor,66.5069174416585,4.9391157562353,1377.6615213059247,12.934958568014334,10284,2,0,1,398301
M0529,Loom,62.92313810859356,4.098235941657351,1501.8715540760986,7.443267524729796,10475,11,1,0,492037
M0530,Loom,65.1869485709776,7.1817541894837476,1506.4053024841842,4.10780958951281,11203,9,3,1,78365
M0531,Pump,51.84469895725758,1.618372838742272,1365.0848926213569,13.165127187690505,10037,10,3,0,325333
M0532,Pump,47.719389408868466,3.0087053553955574,1364.5391362988748,11.715527306157384,11183,8,1,1,57248
M0533,Pump,84.13406075869966,4.314141431731715,1436.7201557731205,10.455651975255774,9712,8,3,1,54369
M0534,Loom,54.836463820180064,1.5422601399224987,1342.4029327221751,12.730590612559034,5466,4,2,0,451266
M0535,CNC,53.10329180652431,4.183462072022272,1551.0380434542553,11.818788812409275,6538,5,1,0,340749
M0536,Loom,39.15931863675542,7.490646298310432,1405.6951359463064,15.383340751901695,13388,4,3,0,361760
M0537,CNC,57.332459027725974,4.537595678932731,1101.161413681403,12.258332604776934,13948,13,1,1,497695
M0538,CNC,49.12292247911002,4.91526163029363,1405.0213532053833,9.759230144789498,14969,9,1,1,415863
M0539,Pump,84.70418192163643,2.2317034226893555,1325.3747414987233,14.970498716877866,8111,13,0,1,221955
M0540,Compressor,77.11780507211161,3.3905494655289408,1254.2469021446866,11.348606775161393,9434,2,1,0,83055
M0541,Motor,56.742195857867316,3.824646515416913,1301.5088034132914,13.579610051016921,3800,13,0,0,249803
M0542,Pump,92.0292296641317,3.9281128258387787,1463.1290166199565,10.567767881421599,5607,11,3,0,428824
M0543,Pump,76.78118584389912,6.806958831006783,1609.4368993897876,10.050519343507691,12088,8,0,0,319594
M0544,Compressor,61.10202339789653,5.503843909305225,1487.5821368637976,12.252504690557089,11794,2,0,0,183997
M0545,Motor,35.00713142151712,2.4993756775133424,1377.2195934141112,12.038485930631055,8262,1,0,0,100272
M0546,Loom,92.4913108710889,4.943708601177609,1504.7085034204842,13.4394811061005,11465,10,2,0,55310
M0547,Loom,48.32513039883685,5.396799147294213,1394.909162773721,11.194062740070773,2541,3,0,0,81817
M0548,Pump,45.2552150365173,6.552268269338279,1366.6479557004227,6.4909206486888085,3765,9,1,0,487744
M0549,Motor,77.27084518411569,7.344973235823073,1311.4764798120418,10.701678349234834,11306,12,0,1,498995
M0550,Pump,94.27702887607127,2.6728304547098363,1239.7805431897937,14.381455401431447,5491,3,1,0,265888
M0551,CNC,81.61127382212622,3.0404564798213913,1403.2091552128666,11.10787176227068,13899,9,0,0,132641
M0552,Pump,71.76690944062831,2.2363598539536906,1468.966418790416,11.260849792456355,4083,7,2,0,265155
M0553,Pump,72.13705209998344,4.078764253607433,1438.4051595982132,14.95912951771781,6356,13,3,1,257382
M0554,Loom,75.2409867053637,5.339445074003402,1400.0839686463169,9.864080318223232,2857,10,0,0,65457
M0555,Loom,74.10714307744118,6.277202129860384,1336.5104727163862,7.371590345271301,1769,1,0,0,92311
M0556,Loom,68.37429708763251,4.363288157443459,1522.9895430021961,11.518106641423516,2422,10,2,1,447196
M0557,CNC,66.25041324742251,3.924274458141281,1291.9441696064098,10.54747814625379,9598,5,0,0,201958
M0558,Loom,64.24888246520572,4.773164386047733,1543.1233496612172,9.101261040740237,3972,9,1,0,494093
M0559,Motor,55.952424933599886,2.9967427770659585,1329.733957728793,11.473864632303927,2872,12,0,0,173573
M0560,Compressor,61.63189907759871,8.261169699050592,1359.7077715176358,13.474516941740351,6599,3,0,0,409571
M0561,Motor,44.684518229655374,1.6062101511874944,1273.9857771261188,11.972134315296552,11886,9,3,0,348325
M0562,Motor,63.819924478463,4.8325330420123045,1389.8317423737235,12.920943218058714,3269,5,3,1,214334
M0563,Loom,53.13690671418899,8.142491194613351,1567.0374950173575,17.44022309554627,6275,9,0,1,444163
M0564,Compressor,51.75692819341075,4.512239720207996,1511.8753706132748,10.971363415327307,5749,10,2,0,443238
M0565,Compressor,67.15872981384175,4.15792973699731,1567.4106534433643,12.83504590393401,7571,6,3,1,313272
M0566,Compressor,81.70402743613519,3.856598238941231,1512.6571055120723,10.472359912202597,10373,9,0,0,129522
M0567,CNC,76.01979927202775,4.175294972827666,1317.5596205763557,9.460920840339082,6072,7,3,0,213394
M0568,Loom,46.15399275652187,6.9711272544177545,1410.3052930806932,10.245277039746691,10631,7,0,0,98929
M0569,Compressor,53.12446236115595,0.5186485596068877,1356.3761045059046,10.563724285434935,12245,8,3,0,131696
M0570,CNC,76.2892542558586,7.260180662333386,1609.6689884846849,13.078427392641377,6463,7,3,0,427389
M0571,Pump,53.210151277540284,1.9368771255897386,1306.3853624288427,19.047227360102273,12525,12,1,0,321952
M0572,Pump,62.3044022000357,4.020025807378054,1557.2437227266932,9.851869691172478,8450,9,0,0,145148
M0573,CNC,71.60062518829463,3.727360043462409,1557.1544644130522,10.750124083153612,12089,11,0,1,496098
M0574,CNC,53.379866541636375,5.559395885587295,1669.5544242059304,11.810630960666256,12095,9,0,0,333869
M0575,Loom,66.26450607375152,1.6233761666092543,1400.8376088844602,13.187396546129241,9420,6,0,0,384678
M0576,Loom,48.991694060981544,5.331910798947497,1535.4786591496195,12.790652435864356,4959,7,3,1,352094
M0577,Pump,57.78358827258543,8.143757321916334,1723.7982203846611,15.852287381844352,11085,2,1,1,270026
M0578,Compressor,68.83738320971044,2.0462867917329413,1375.8829987679565,4.720823788394375,2313,9,1,0,133576
M0579,Pump,45.884075197619964,4.841471101698712,1265.7951702961168,4.839210389412981,8847,12,2,0,70557
M0580,Compressor,70.28569685552479,3.308432079966104,1224.3987959310684,10.512365483969552,2070,13,0,0,71825
M0581,Compressor,64.76434641287983,5.2665969711474645,1535.5254434633598,15.291900562631126,10166,1,2,0,321142
M0582,Loom,71.62987945300577,4.534465999348353,1224.02197503297,7.303055905183211,10930,1,3,0,86080
M0583,Motor,67.68696960877594,3.3453235637202425,1405.3217136474493,4.0,4285,3,2,0,308815
M0584,Motor,81.36968515968613,5.3781701127679336,1502.4775824446754,13.713538218657625,9949,12,0,1,238869
M0585,CNC,66.5026940317749,7.747826597616138,1472.2210644195898,12.730971671108144,4095,6,1,0,196874
M0586,Loom,59.84713350649697,4.156373174890862,1501.0533837021007,8.729374779601711,1320,5,1,0,454383
M0587,Compressor,66.4675700363874,5.795564295866727,1476.6747826961025,9.04338119783721,3321,2,0,0,92407
M0588,Motor,71.51957634843666,2.1721086758319053,1603.4638975976072,9.090768841095976,1555,9,3,0,170283
M0589,Compressor,65.58632084390845,2.7784145217275844,1335.7220343113443,12.331605952421821,5939,14,0,1,63338
M0590,Motor,65.48710029444659,5.3503313001846795,1368.7605833849761,10.121054171450979,6432,13,3,1,126289
M0591,Motor,56.57609974631893,7.1714088513647365,1357.280866567501,13.482191756926559,2386,10,1,0,199967
M0592,Motor,57.04518898938862,5.140104027814188,1549.6230174235131,4.0,5763,14,3,1,228982
M0593,Loom,48.16873673840368,3.9364955450583223,1558.0478306074076,9.429444404616602,12239,4,0,0,443173
M0594,Pump,85.99492091824328,4.498724529762037,1504.147038318221,8.621838117266849,11619,4,0,0,159367
M0595,Compressor,50.07364117530458,2.2492660788545082,1592.0192400267913,11.230977964882523,7854,5,0,0,378042
M0596,Loom,56.68513762644911,5.58812758743966,1308.6350959148344,10.385856724529585,11196,8,3,1,446670
M0597,Loom,56.37911281316963,6.088199512182136,1650.0668933861364,14.3935313396873,11122,10,3,1,167486
M0598,Loom,75.7390925233333,3.6862374009004553,1632.788634605471,6.4219896850198275,8637,4,3,0,398684
M0599,Loom,61.46060386049567,3.653924134032897,1538.2746396694897,12.136474428992257,5841,5,1,0,264209
M0600,Loom,79.97290487208481,4.9785808133736875,1663.8158690525272,13.675009269635117,13962,12,2,1,493853
M0601,CNC,56.91811250907358,3.7139044751269283,1251.2052150786672,17.569942309685864,11355,4,2,1,306055
M0602,Compressor,68.34792994668562,4.380961293673519,1387.0662236484818,10.554702086719574,14353,14,0,0,186421
M0603,Loom,54.97583536088291,8.279499220499728,1361.7635847181657,12.973375813057551,4867,6,1,1,437560
M0604,Compressor,90.74178953328067,4.055353738657206,1536.5775188508812,6.588411622312905,11618,12,3,1,352107
M0605,CNC,50.748818971645846,3.8549877263618,1323.9831112477425,4.824131387060929,4793,3,0,0,450966
M0606,CNC,68.71784852272432,3.3344247498567134,1540.8994179204983,14.5343231273451,8373,8,1,0,407073
M0607,Compressor,72.60532257118518,5.839545548699887,1614.4643372796056,11.983319119055789,3513,6,0,1,203535
M0608,Motor,69.96558916941798,4.173796488207414,1533.42434801008,15.535538069395269,4803,10,1,1,124935
M0609,Pump,62.7765480934675,3.331128531021433,1484.05012283938,7.879791333090752,3327,5,1,0,239864
M0610,Motor,63.44215160319889,6.878347258091422,1331.4551990919101,13.559706418586257,9809,13,2,0,325830
M0611,Motor,65.52573766374931,7.055285408124547,1348.3778840649563,17.606453521631558,3165,2,0,0,113528
M0612,Motor,63.235975980458136,3.4192375816703304,1599.9542686355999,13.259116825071798,4308,10,3,0,149811
M0613,Loom,76.56654940153892,1.1402280875508906,1543.52188046864,12.829744516773147,7452,10,2,1,334931
M0614,CNC,91.52627601909622,6.31352464170646,1445.3176576746946,12.02566824247305,9067,7,2,0,457992
M0615,Motor,58.310098579906,3.2676663136319926,1399.850854508093,7.287355628622263,8642,2,3,0,427757
M0616,CNC,48.562364245051064,5.923126078492984,1206.9030552266347,16.066718807131046,7404,1,1,0,238499
M0617,Compressor,63.94061541978494,0.9538131281186959,1321.4977097578674,10.167427080584803,1992,7,3,0,310141
M0618,Pump,95.95651205185183,6.106675208938757,1679.3702904567667,13.513449769149052,6424,5,0,1,154887
M0619,Compressor,55.35590518436323,2.3198905272945938,1296.3453314797039,7.31089708028624,10569,1,3,0,111086
M0620,Compressor,84.6694016653288,5.815375414319744,1472.7375785465297,8.461621006476658,5381,4,1,0,414375
M0621,Loom,85.13240976891728,4.525691522105581,1570.8932767834237,16.305262197666707,4174,12,3,1,305494
M0622,Pump,58.35694109950406,2.782909045086039,1299.4092798397248,10.958093133126471,5782,13,1,0,113308
M0623,Compressor,71.8277969502233,3.7673346367317952,1472.16525697373,16.359826428127633,10497,4,1,0,327941
M0624,Compressor,84.54075947754245,5.735373222522061,1562.5498645012785,11.765308022824447,6560,10,0,0,317446
M0625,Pump,60.45046710815016,4.6906100156074215,1451.49991862887,6.474306681126428,8460,7,3,0,88059
M0626,Pump,62.55703567877166,5.551943364850471,1794.2083666800122,14.676202799195162,14025,9,3,1,181980
M0627,Compressor,58.01982903261627,8.057593052127874,1249.7680889346166,10.230323046733176,4078,2,0,0,241324
M0628,Pump,52.822919231685596,1.6843650989201073,1577.0474235860654,14.09606644055113,11878,12,1,0,193949
M0629,Compressor,57.20866945920791,7.410982634943523,1429.2637915124242,12.075632602620246,3983,14,3,1,326383
M0630,Compressor,50.31271679885292,4.687840687541783,1542.630418580401,7.370645316171389,8259,1,0,0,77313
M0631,Loom,65.40900161911071,2.882188713018369,1502.9568582039094,12.492884296111708,7054,2,1,1,92103
M0632,Motor,55.7603212272963,2.1054354736698184,1362.0212563468003,18.588669426458395,3523,7,0,0,229480
M0633,Compressor,67.80543094148898,4.1595832966013395,1477.4795670951207,13.478959375543377,12774,13,3,1,138771
M0634,CNC,46.329252245556475,6.158970201464027,1227.0518258322056,11.82744674098361,10677,10,0,1,176228
M0635,Motor,68.97056278657348,4.270411583320438,1522.3897000685672,15.226030205870693,11292,6,2,1,141665
M0636,Motor,75.0023475393071,7.220078874445226,1485.779015918863,12.632005395609333,5581,4,1,1,322678
M0637,Motor,41.075172289142536,1.8878837579071939,1526.6392202371724,12.628602690788384,12907,1,2,0,355204
M0638,Loom,69.48867883817087,4.4782398938771015,1576.974199010458,8.725124483522691,6609,13,2,1,329333
M0639,Compressor,79.7320279096795,2.2456918000563855,1494.1143808251652,12.701544077368794,3001,1,1,0,440575
M0640,Loom,50.48430777570553,5.154537388724942,1467.7707303757932,15.106330249250835,2387,5,1,1,136067
M0641,Compressor,85.07086864205243,6.0963973021751405,1344.271799600645,9.491813543699926,12375,1,0,1,323111
M0642,Loom,70.02822811239254,3.742628771374104,1364.533508362114,16.273487463740842,7552,12,1,1,263063
M0643,Loom,56.539857730899094,0.5,1592.4081544212797,11.724881927564622,2030,7,2,0,377707
M0644,CNC,64.33077106810752,4.8581066642336905,1622.3602486847174,9.336691465384378,10957,13,2,1,320804
M0645,Loom,71.69992295026067,5.2861293931203175,1421.4267476425534,14.992896230760733,13955,11,3,1,430815
M0646,Pump,65.91206469694893,5.227730558931055,1455.5203296703928,11.139617292785193,2220,1,1,0,179909
M0647,CNC,71.46507190935642,6.724407945279877,1341.446275000748,14.278544662458323,14122,1,2,0,483039
M0648,Loom,53.9519168830476,2.572103376631712,1590.7308214320933,11.124724103224388,14163,2,3,1,499058
M0649,Motor,67.03232988843294,5.724388989810809,1529.8500188430135,11.820521569410289,12998,13,3,1,190688
M0650,Pump,48.03542603714024,6.646513522460355,1682.9460923756499,13.480680613002875,11606,14,0,1,125976
M0651,Pump,63.6652872638156,1.2985423487882697,1344.6012307384312,12.872691172770018,14289,11,2,0,283208
M0652,Pump,54.153108302422524,5.075373286654159,1404.639052117814,6.0134046586447845,13537,12,0,0,229810
M0653,CNC,56.1736406889228,3.5924763041861913,1477.7735107030687,8.636268779716826,7035,10,2,1,325251
M0654,Loom,79.83311810252525,4.353259188417037,1527.5787445270926,14.788229954372447,10810,3,0,0,242476
M0655,Loom,78.09572144713123,5.125817670369005,1424.119883494284,11.603590233295359,10455,13,0,0,144182
M0656,Motor,72.30965745088612,3.622988584595606,1345.244669145556,10.428806091685734,7523,11,1,0,293153
M0657,Motor,51.89224682392906,3.2837254575090986,1555.7689034708285,7.924277954227577,9074,1,0,0,403931
M0658,Pump,61.203098603662376,4.561474351478444,1536.5362435054699,8.760791036172455,10063,9,1,1,328098
M0659,Motor,79.5571723997502,2.542957310046955,1340.047107932353,5.934604080114157,1834,10,3,0,329087
M0660,CNC,66.70060296367886,2.545514768006666,1612.6531361326595,11.696157843895401,12014,8,2,0,90725
M0661,Loom,92.83195447978034,5.7228719093217055,1590.4238451035924,10.20468725825686,10110,5,3,1,357578
M0662,Pump,69.71981407273246,2.432170736714419,1466.115579669735,9.100236327044055,2724,13,2,0,397895
M0663,Motor,67.30458939788038,5.699362501636582,1459.5517434851245,11.795629724496141,7598,11,3,1,60110
M0664,CNC,61.29060242956999,5.332664327137112,1516.4869325339089,13.091911892558214,3413,2,2,0,328606
M0665,CNC,66.6024908573874,1.3935478881769257,1346.595631569249,18.279593796629833,10505,5,0,0,391376
M0666,Motor,63.17036196343347,3.280383625795821,1453.6037774996898,7.464349741310359,6993,6,2,0,235153
M0667,Loom,73.49730412026308,6.64939692548527,1191.7139746468984,15.478143129901566,5498,14,2,1,496015
M0668,Motor,76.480427801535,2.7339020439485733,1555.1746774603523,14.919304683045215,3105,1,3,0,116567
M0669,Pump,55.568126473904606,3.664072327843102,1262.620813306977,9.662721781869898,3568,11,3,0,232296
M0670,Motor,49.025204557306665,5.331709607853414,1630.4103794114799,12.609707863758093,14615,4,3,0,439569
M0671,CNC,42.96553552276044,5.910102916708672,1410.3855887240259,10.627100251987155,10330,9,1,1,368207
M0672,Motor,71.09589592295052,4.047230005119908,1424.5999621682588,12.557065741256217,1209,2,1,0,163394
M0673,Loom,51.759600725913515,3.4244816495550454,1374.6719312698592,16.527393040213653,10256,5,2,1,367384
M0674,Compressor,39.165312884570206,7.0602657510573135,1415.4353351293507,13.81681869789394,5911,1,2,0,393496
M0675,Motor,69.66294325437157,7.630019394835642,1620.2237614177643,13.525825119700325,3220,4,0,0,198940
M0676,Loom,94.91599420919349,6.261944491407232,1151.4629612157905,10.709072040136073,1233,4,0,1,393133
M0677,Loom,64.92714906152128,4.653572656617043,1603.2358463305825,7.547830005226994,1792,6,2,1,72222
M0678,CNC,75.06188929341971,3.0451217010463325,1490.562817732205,11.374595368378776,14901,10,1,0,129794
M0679,Loom,65.98195230257078,3.0052000681981825,1305.1574022571342,15.619824464591746,4110,9,2,0,113924
M0680,Loom,63.81332416170629,5.440525389478363,1320.9625128340915,7.418496430231057,3166,3,0,0,149854
M0681,Loom,76.02891779585322,5.253116797599631,1651.1671632649843,8.834731895469915,9526,9,1,1,390657
M0682,Loom,61.51670546973618,7.022877467303573,1336.5391744068722,12.378803208702205,10551,6,1,1,310038
M0683,Pump,68.20870776886284,5.670810166565051,1311.597938728485,9.046035645458213,14927,7,0,1,366793
M0684,Pump,68.86037367435216,1.7944554568323277,1586.4777450837676,9.622429658654362,6193,12,2,0,415130
M0685,CNC,56.98291455628342,6.393505711901254,1490.6263451543098,10.72920425481547,2214,10,3,0,293815
M0686,Motor,76.90450819443828,2.703490870834057,1337.4489308156321,7.9031477874295515,5419,2,2,0,395893
M0687,Loom,62.9004829196551,3.808851710485767,1475.9949970485543,9.077634461350895,8314,11,2,0,283127
M0688,Motor,55.93105808608586,4.95036037125305,1326.9096779631668,14.110283750361926,9475,10,0,1,191295
M0689,Motor,71.43811812284484,8.092201481611136,1582.0985678107127,8.077890653307108,1212,14,1,1,229238
M0690,CNC,54.21838421850755,10.09785340080965,1577.364515784776,7.2063835965154865,2658,6,0,0,89369
M0691,Loom,65.33817388842954,5.592101506445129,1513.8407438586332,10.109925061398316,13270,6,2,1,398523
M0692,Loom,64.89057204026956,4.170246086303302,1493.399327349642,14.195866507529537,6024,2,3,0,381536
M0693,Compressor,78.03074678997893,5.46211016726499,1661.3425749840849,11.40923457600933,14039,2,3,1,324805
M0694,Motor,70.69637879455944,6.097779766572905,1449.9623592865871,10.606256765653145,10609,14,3,1,196663
M0695,Motor,64.69967649505827,3.922798273997055,1308.1751049495037,12.13307639254682,11578,2,0,0,383862
M0696,Pump,74.81319559040344,7.73138044064218,1503.9368695398769,6.7628777014210435,6917,10,1,1,236307
M0697,Compressor,81.68249058820776,4.914127366544523,1700.3256459444538,13.484116961325098,6141,12,0,0,320114
M0698,Pump,71.69372367622235,5.3959375603645094,1328.2288608176978,13.150305094210932,2794,1,3,1,97922
M0699,Pump,65.12423143812056,5.698663653698031,1406.6244679967217,10.772074577712836,6988,5,2,0,342899
M0700,Pump,49.25796521179809,5.25885589910602,1499.9735245721743,15.01777353538925,9296,8,1,1,170926
M0701,CNC,52.21863604309553,6.010092900845303,1443.5314181193114,8.617511703140885,14777,2,0,0,69416
M0702,CNC,61.337303547743986,3.3889442642155383,1332.1235703547222,15.383726979760707,6578,13,0,0,63672
M0703,Pump,57.685853574088604,3.495056842897145,1584.6229427476565,12.463480996785753,6551,5,1,0,178145
M0704,Compressor,62.75634436417465,2.5197223806509492,1728.4048866420712,10.99034223036548,14057,12,1,0,228068
M0705,Motor,65.67979909876529,5.291102215116408,1473.535775082869,11.940379093895066,13085,8,2,1,386239
M0706,Compressor,71.35631305228077,5.902085706321805,1341.51180523168,11.678205702567174,4845,10,1,1,50064
M0707,Loom,64.15401466329091,5.323991159073394,1264.124736993583,15.66084868925315,12882,14,2,1,118835
M0708,CNC,70.83801972591442,7.514086380025567,1480.9571177465416,8.769962617586959,7906,5,3,0,251457
M0709,Motor,65.77369297772144,4.489927166107716,1582.4652811979508,9.712442282560206,12484,2,3,0,448855
M0710,Motor,41.294401203753544,5.703734980066523,1507.020129579446,15.108908676217439,1378,3,0,0,297795
M0711,Loom,53.72797527417495,2.534938422949234,1449.7115390897375,10.213395194448422,4293,6,3,1,454271
M0712,Loom,63.27094933134062,3.803220535546078,1379.2874017852832,14.701599231994775,4329,11,3,0,399738
M0713,Pump,50.48366308590671,5.7519679636184,1318.9403640738292,17.09830794902613,5808,11,2,1,472643
M0714,CNC,72.19914475995445,6.028383799337659,1550.1701591589858,10.7946149191751,12630,5,0,1,166916
M0715,CNC,83.36900998812436,3.970859494204472,1559.6525945662702,14.044086979725916,8937,11,1,1,432452
M0716,Compressor,79.62514222036779,4.37112134665548,1264.512425597112,8.538923155980424,14660,4,0,0,394660
M0717,Pump,62.438685548837505,1.767827255974543,1640.7806773816822,14.264199894203427,1224,4,3,0,376810
M0718,Pump,82.88871364219942,3.857347438548103,1518.8885465072801,12.598271957960302,1737,5,1,0,245346
M0719,Pump,66.78400948642533,6.1026896943356155,1617.9513574174953,13.419114846480646,1235,2,0,0,430438
M0720,Pump,60.95496834658353,5.53536902899182,1288.9446701817863,10.063283783893816,13470,9,0,0,323010
M0721,CNC,57.639168037508725,5.401198298486177,1286.1011013501472,7.016749753298482,1711,2,0,0,53889
M0722,CNC,61.37036376214246,4.589592636925728,1432.1236828279243,13.509756194248514,6988,10,0,0,168194
M0723,Pump,60.34187817750525,4.512713685530717,1510.3341312274233,5.809790542561636,2888,2,2,0,174714
M0724,Compressor,67.04499466850585,3.311421948947795,1665.5632987512356,11.047948523272396,13910,10,0,0,491442
M0725,Motor,66.92688777259838,5.757891156364563,1534.7294696578158,14.823545599259909,8173,14,3,1,81335
M0726,Motor,65.03655224184098,5.257751299900901,1420.878246782556,12.575693207619109,2259,9,3,1,100547
M0727,Compressor,70.24325803695619,5.3856339263870385,1326.835695080093,17.84502793436944,6246,14,2,1,207234
M0728,Pump,79.28775529743609,3.5531372831983554,1597.600068726298,15.07532745774532,8271,3,1,0,270521
M0729,CNC,76.39464962529588,0.62398274423176,1334.2353489099141,10.03830483502327,1748,10,1,0,205759
M0730,Motor,47.18122437860116,6.474874881156652,1645.4162265726786,12.081940139554316,13178,7,3,0,410900
M0731,Loom,35.0,3.6380925791848724,1415.873842047219,11.857887892366692,4551,4,3,0,323139
M0732,Loom,76.21183893487128,2.9470036247223828,1640.869848714142,7.253469709961618,7400,13,2,0,499704
M0733,Compressor,48.59745561901495,5.748262041445189,1531.4717548071135,9.17880325054694,7643,13,1,0,52631
M0734,Pump,62.3028151772878,3.7943772481455667,1433.560541266905,10.31771727906042,9701,6,1,0,478170
M0735,Motor,50.95864368728769,6.40788549128392,1387.6724353808647,5.89133849143219,14863,14,0,1,187039
M0736,Pump,43.37623474903977,5.610610709238055,1409.0910547184703,12.142480404754929,2823,4,0,1,400438
M0737,Motor,71.49755273845746,5.73042478176086,1501.3980030850284,11.252784466040877,7852,10,0,0,399422
M0738,Compressor,74.10986192363177,2.0412797198390384,1459.258779546126,6.981318296065277,14072,7,2,1,114471
M0739,Compressor,58.081875191279366,6.681499173695521,1378.7426310317553,13.212638595831997,12133,1,3,0,349260
M0740,Loom,35.0,4.970250956220941,1430.124230761884,14.147618234072878,8777,3,2,0,404260
M0741,Pump,58.44506662097021,3.8353011493568343,1459.429243566298,12.681103436594666,5232,13,1,0,477443
M0742,Loom,69.70164806483056,4.758099241216052,1194.5519086702225,11.02779547437309,7519,3,3,0,183014
M0743,Pump,47.25306117471045,1.302776580783024,1504.9801737746438,13.774326455255565,11326,1,0,0,97664
M0744,Loom,67.20031903734987,5.235575060665208,1332.4334530339831,14.040661081430073,2777,6,2,1,209141
M0745,CNC,64.81628180992405,2.647131285272271,1311.6001116153107,12.922210709159065,2222,13,2,0,137342
M0746,CNC,71.95149799521306,2.065193485481638,1247.5186783467148,9.526163248695717,8630,11,0,0,64407
M0747,CNC,66.43496442096983,1.7597534648077957,1234.732900255853,12.829802296533542,14621,14,2,1,163926
M0748,CNC,53.323172709421335,6.502839074981866,1287.3462996265253,15.586441952476438,12859,9,0,1,371345
M0749,Motor,79.3588580199739,3.36732589135298,1364.9174850843413,10.21011282416481,2777,8,1,0,392237
M0750,CNC,63.09764512367636,7.260709877849699,1684.3910965031882,18.293818017397292,10496,11,3,0,497564
M0751,Compressor,64.67234552588081,3.5355573665058637,1386.8944388925756,10.423107198043846,8490,7,1,0,263053
M0752,Compressor,53.80078449112165,1.4267556763326956,1471.3300127521638,12.09722104002041,5859,10,1,0,67878
M0753,Motor,59.68061298570188,2.4902560080924134,1498.0577663807594,9.982543211980992,9893,8,0,0,133100
M0754,CNC,54.38236743167719,6.7244609160124895,1465.7278223459018,12.669812507760783,9118,6,2,1,390773
M0755,CNC,62.924647280918926,4.219383279713998,1440.7067847128808,6.7733349220941745,3989,9,1,0,498636
M0756,CNC,85.54050176170813,3.5130828663169185,1306.5647483680907,10.361874603549836,9343,3,1,0,273059
M0757,Loom,48.537186284823726,4.788032806535018,1624.1113057935054,8.723636398954298,2325,10,1,0,93168
M0758,Pump,45.6372632254791,5.403208925101581,1666.8635972365462,12.406015043676872,10493,10,2,0,300396
M0759,Loom,82.6540439299233,6.511317868624429,1248.0809567052777,14.983342126526722,12914,9,2,0,300481
M0760,Pump,62.48811587417761,7.107298613807267,1327.1165690936346,13.938018561343654,10903,4,0,1,367006
M0761,CNC,56.971127136081,3.8524164375796457,1416.4227589147592,4.885021917423323,6127,7,1,0,78004
M0762,CNC,77.47885624875292,2.113114165052331,1334.255464610777,18.126208958783643,9998,13,3,1,332615
M0763,Loom,57.73261352315763,3.7557627099781032,1510.715866414704,12.885839821862605,13522,9,2,1,141820
M0764,Loom,86.91211656256323,4.968504911849195,1362.6073357112064,9.670502578520999,3722,2,0,0,241239
M0765,Pump,73.13511045607123,2.7652339328209004,1709.8067281367923,12.471383756972823,5656,2,1,0,152229
M0766,Compressor,59.14506310225157,2.777128353188923,1592.8658313212316,12.528569467508078,2325,9,3,0,377452
M0767,Pump,90.88769855918605,5.1188181867897935,1475.5088836758657,9.99945384914531,5133,12,2,1,396113
M0768,Loom,57.73142092395994,4.412425767173188,1573.238351598368,12.593750002026226,10351,13,3,1,64568
M0769,Loom,73.90514446411169,4.559034591740856,1582.7080509228772,10.177583137139077,3869,3,2,0,59466
M0770,Motor,68.5915109648779,3.1347083975398746,1382.3263014330107,10.786914021929931,13708,9,0,0,272129
M0771,Loom,80.62089547278558,4.085278714429619,1352.0539306549642,9.941162592734747,2242,13,3,0,107324
M0772,Motor,83.73813436072223,2.836380340317052,1459.3771675563578,7.701986130781042,9539,5,1,0,414352
M0773,Compressor,65.3840497887892,6.102357140024616,1553.3963349397534,12.437509410646152,2831,6,1,1,196539
M0774,Pump,55.9589855558458,6.363448802502755,1466.68724783841,13.755898309549014,2569,2,2,0,125955
M0775,Pump,70.5196657152694,1.176861847971431,1260.7604221370802,13.544650788229117,13127,8,1,0,496164
M0776,Motor,56.86741556297473,2.826880451653662,1353.661066725899,14.459775757905703,8246,11,3,0,197748
M0777,Pump,89.16064697031948,1.8062473408378574,1441.1232563686747,12.973020630044605,2918,9,0,0,144791
M0778,Loom,66.63842397299285,3.329956918067583,1440.9201274809004,10.40182350534929,7416,2,2,0,212586
M0779,CNC,60.616141384254696,4.34981165437735,1686.705061214777,14.518991593293567,4232,6,3,0,420862
M0780,Motor,67.2161636703789,1.8906386045426458,1283.6814469121202,7.927447380474195,4758,6,2,0,72650
M0781,Pump,48.834484525643646,2.8406523363744363,1510.670709020305,9.29798585246256,6997,8,0,0,400434
M0782,Motor,53.340631537872184,2.6928767302533028,1628.6935729993947,9.107399785730266,3355,10,2,0,127701
M0783,Motor,79.4049668953331,4.873081192918099,1722.5739694507356,15.240168177417932,10589,12,1,1,322827
M0784,CNC,57.11726865234325,4.624819806665251,1401.4723092179247,14.828365542420226,11972,5,1,0,279164
